id1,id2,Length,Loading,Cost,Geom
22020.0,17482.0,431232.151,-0.001,4312321.513380073,"MULTILINESTRING ((1098732.845030827 316704.7139982603, 1098751.670255492 316662.8260047901), (1098732.845030827 316704.7139982603, 1098728.421090703 316718.5078298477), (1098728.421090703 316718.5078298477, 1098722.180790198 316740.2717072547), (1099004.849610209 316552.3188403223, 1098961.457231188 316581.0766502758), (1098802.364872223 316559.2444543088, 1098750.825746947 316626.1699521915), (1098802.364872223 316559.2444543088, 1098862.501025165 316587.8041320685), (1098750.825746947 316626.1699521915, 1098751.670255492 316662.8260047901), (1098874.875259988 316570.589924021, 1098961.457231188 316581.0766502758), (1098874.875259988 316570.589924021, 1098862.501025165 316587.8041320685))"
17482.0,22035.0,475954.018,0.006,4759540.180258917,"MULTILINESTRING ((1098941.352147253 316927.9876018627, 1098910.948143922 316832.6121738037), (1098941.352147253 316927.9876018627, 1098960.277190023 316948.8002638791), (1098960.277190023 316948.8002638791, 1098960.394563681 316961.6878962237), (1098960.394563681 316961.6878962237, 1098981.014617496 316991.4358547534), (1099004.849610209 316552.3188403223, 1098979.820822853 316693.7828217781), (1098979.820822853 316693.7828217781, 1098910.948143922 316832.6121738037))"
21765.0,15512.0,423454.259,-0.001,4234542.585538538,"MULTILINESTRING ((1098867.500581936 315620.0915468009, 1098651.677621297 315462.5387658069), (1098651.677621297 315462.5387658069, 1098689.646493834 315433.7590086159), (1098669.886866865 315374.5415149784, 1098708.84437567 315415.1312356736), (1098669.886866865 315374.5415149784, 1098651.239356366 315392.063856562), (1098708.84437567 315415.1312356736, 1098689.646493834 315433.7590086159))"
15512.0,15511.0,545683.579,0.214,5456835.790885159,"MULTILINESTRING ((1098867.500581936 315620.0915468009, 1099318.656191173 315927.0287843589))"
15511.0,17473.0,40437.791,0.01,404377.91338857,"MULTILINESTRING ((1099296.340814102 315960.7517574559, 1099318.656191173 315927.0287843589))"
17473.0,17482.0,671468.007,0.006,6714680.073122831,"MULTILINESTRING ((1099296.340814102 315960.7517574559, 1099262.977634561 316059.8164383573), (1099262.977634561 316059.8164383573, 1099240.788231617 316116.5909585279), (1099181.83002407 316220.3840480028, 1099139.018992824 316258.9058383), (1099181.83002407 316220.3840480028, 1099207.575944892 316185.411645171), (1099139.018992824 316258.9058383, 1099105.882398848 316309.5707186778), (1099004.849610209 316552.3188403223, 1099049.35134895 316414.5753437494), (1099049.35134895 316414.5753437494, 1099094.729155049 316349.4505301696), (1099094.729155049 316349.4505301696, 1099105.882398848 316309.5707186778), (1099240.788231617 316116.5909585279, 1099207.575944892 316185.411645171))"
21897.0,17473.0,477902.423,-0.002,4779024.226307669,"MULTILINESTRING ((1099050.506102057 315873.6917321261, 1099010.530994953 315891.5925874863), (1099050.506102057 315873.6917321261, 1099095.641475221 315862.2506735519), (1099296.340814102 315960.7517574559, 1099249.853771419 315961.5884738477), (1099095.641475221 315862.2506735519, 1099159.901708106 315908.3624546624), (1098979.092675189 315885.1558841359, 1099010.530994953 315891.5925874863), (1098979.092675189 315885.1558841359, 1098974.671374895 315906.459683718), (1099159.901708106 315908.3624546624, 1099219.924705308 315973.5106920965), (1098974.671374895 315906.459683718, 1098929.328628495 315915.3271313666), (1098929.328628495 315915.3271313666, 1098897.662485658 315920.1586471987), (1099249.853771419 315961.5884738477, 1099239.172383115 315979.7350637838), (1099219.924705308 315973.5106920965, 1099239.172383115 315979.7350637838))"
17473.0,21934.0,144725.894,0.002,1447258.9426782841,"MULTILINESTRING ((1099296.340814102 315960.7517574559, 1099302.036966608 315969.5721506004), (1099315.791755655 315960.511606286, 1099327.506622995 315971.4678877774), (1099315.791755655 315960.511606286, 1099302.036966608 315969.5721506004), (1099327.506622995 315971.4678877774, 1099370.86300042 316028.1837770994), (1099401.171516666 316027.1584863084, 1099370.86300042 316028.1837770994))"
15512.0,17791.0,178997.91,-0.215,1789979.09712102,"MULTILINESTRING ((1098867.500581936 315620.0915468009, 1098886.905932913 315588.2906505865), (1098886.905932913 315588.2906505865, 1098917.102386666 315449.8005989395))"
21533.0,15787.0,464146.21,-0.013,4641462.097617601,"MULTILINESTRING ((1098843.234215638 312647.1283627526, 1098835.40696497 312668.8783888372), (1098835.40696497 312668.8783888372, 1098777.032485039 312715.4757627976), (1098777.032485039 312715.4757627976, 1098788.81118696 312758.3655886768), (1098788.81118696 312758.3655886768, 1098823.644745257 312866.1967956019), (1098823.644745257 312866.1967956019, 1098836.002954331 312913.2398257148), (1098836.002954331 312913.2398257148, 1098839.360670425 312962.0465329108), (1098839.360670425 312962.0465329108, 1098827.482016962 313072.0344730221))"
15787.0,15788.0,195341.163,-0.014,1953411.6342642696,"MULTILINESTRING ((1098827.482016962 313072.0344730221, 1098811.673412345 313266.7349048369))"
15788.0,21553.0,705746.301,0.001,7057463.006663248,"MULTILINESTRING ((1099082.778837027 313038.1311572582, 1099030.215625216 313183.7627461298), (1099082.778837027 313038.1311572582, 1099212.985954927 313118.4692256285), (1099306.674989183 313043.9416919266, 1099212.985954927 313118.4692256285), (1099030.215625216 313183.7627461298, 1099040.952679739 313202.2030565701), (1099040.952679739 313202.2030565701, 1098903.496513935 313288.7613828712), (1098903.496513935 313288.7613828712, 1098811.673412345 313266.7349048369))"
15787.0,21556.0,59349.104,0.001,593491.0379568579,"MULTILINESTRING ((1098777.325524332 313103.7621008629, 1098827.482016962 313072.0344730221))"
21825.0,17398.0,94973.776,-0.002,949737.7620081706,"MULTILINESTRING ((1100212.129907621 315646.4520073549, 1100200.206691598 315614.1717366517), (1100212.129907621 315646.4520073549, 1100243.073037969 315666.3087221278), (1100243.073037969 315666.3087221278, 1100238.76153934 315689.710361429))"
21603.0,21681.0,827859.021,-0.001,8278590.212912992,"MULTILINESTRING ((1098766.540957515 314180.0789742082, 1098771.929638896 314198.809131353), (1098766.540957515 314180.0789742082, 1098753.011001788 314193.9493656114), (1098753.011001788 314193.9493656114, 1098744.861042535 314231.0521961241), (1098859.877522723 314198.6169048364, 1098771.929638896 314198.809131353), (1098744.861042535 314231.0521961241, 1098741.145198086 314254.0807332646), (1098741.145198086 314254.0807332646, 1098742.030837664 314325.6093778913), (1098742.030837664 314325.6093778913, 1098736.995337277 314347.483952586), (1098736.995337277 314347.483952586, 1098726.875679611 314421.2423437457), (1098726.875679611 314421.2423437457, 1098729.879963567 314443.7791599421), (1098729.879963567 314443.7791599421, 1098728.460886095 314474.9619330041), (1098728.460886095 314474.9619330041, 1098785.239059848 314504.4986488018), (1098785.239059848 314504.4986488018, 1098783.218056216 314531.2261118673), (1098783.218056216 314531.2261118673, 1098811.169999449 314562.1869183594), (1098811.169999449 314562.1869183594, 1098853.179751519 314578.321800629), (1098853.179751519 314578.321800629, 1098862.629903373 314647.4950552798), (1098862.629903373 314647.4950552798, 1098798.47377571 314655.5965687688), (1098798.47377571 314655.5965687688, 1098780.971183787 314659.7920165146), (1098780.971183787 314659.7920165146, 1098768.174960099 314720.6410304671), (1098768.174960099 314720.6410304671, 1098776.642939967 314744.3447013304))"
21681.0,17786.0,287275.605,-0.002,2872756.052059719,"MULTILINESTRING ((1098776.642939967 314744.3447013304, 1098778.269295594 314761.973917223), (1098778.269295594 314761.973917223, 1098759.364329663 314811.904683243), (1098759.364329663 314811.904683243, 1098810.464140954 314892.7742796826), (1098866.280253819 314853.8870886264, 1098908.245450084 314885.4076848623), (1098866.280253819 314853.8870886264, 1098834.886212919 314875.0899490659), (1098834.886212919 314875.0899490659, 1098810.464140954 314892.7742796826))"
21701.0,21738.0,379901.192,0.001,3799011.9208609387,"MULTILINESTRING ((1099313.30664876 314918.5805879447, 1099323.177490873 314937.1160700016), (1099323.177490873 314937.1160700016, 1099309.055797805 315065.9383832248), (1099309.055797805 315065.9383832248, 1099297.89626378 315095.3924271694), (1099297.89626378 315095.3924271694, 1099264.680285013 315119.6708085366), (1099264.680285013 315119.6708085366, 1099280.001829705 315214.6093340091), (1099280.001829705 315214.6093340091, 1099287.666822376 315274.6219684557))"
21701.0,21703.0,135666.477,-0.002,1356664.768448982,"MULTILINESTRING ((1099313.30664876 314918.5805879447, 1099177.698662279 314922.563921007))"
21703.0,17785.0,339967.375,-0.002,3399673.7456323486,"MULTILINESTRING ((1098952.083580428 314800.4390941332, 1098921.745689381 314805.5508987871), (1098952.083580428 314800.4390941332, 1099018.348475962 314875.1502858766), (1099072.11672226 314846.4038836824, 1099082.032231852 314861.020256207), (1099072.11672226 314846.4038836824, 1099057.875155994 314856.4379125556), (1099044.758963476 314846.6734064224, 1099018.348475962 314875.1502858766), (1099044.758963476 314846.6734064224, 1099057.875155994 314856.4379125556), (1099082.032231852 314861.020256207, 1099112.678341743 314862.7161064991), (1099112.678341743 314862.7161064991, 1099177.698662279 314922.563921007))"
21701.0,21706.0,552851.304,0.001,5528513.042242308,"MULTILINESTRING ((1099505.278718211 314861.0067128153, 1099408.451749187 314921.8619159983), (1099505.278718211 314861.0067128153, 1099536.502396231 314996.1279177351), (1099368.354893188 314878.765155261, 1099380.60450323 314895.4317588179), (1099368.354893188 314878.765155261, 1099330.709303307 314907.3047735368), (1099380.60450323 314895.4317588179, 1099408.451749187 314921.8619159983), (1099330.709303307 314907.3047735368, 1099313.30664876 314918.5805879447), (1099698.425182328 314935.9244982244, 1099536.502396231 314996.1279177351))"
21834.0,21879.0,320750.957,-0.001,3207509.5740323886,"MULTILINESTRING ((1099204.262115547 315709.0943441968, 1099222.437302417 315739.5881705111), (1099222.437302417 315739.5881705111, 1099186.909288453 315763.81873922), (1099186.909288453 315763.81873922, 1099183.889573061 315785.8871610106), (1099219.84800746 315782.8461826395, 1099199.752695681 315804.7987757024), (1099219.84800746 315782.8461826395, 1099239.361419377 315805.745417768), (1099183.889573061 315785.8871610106, 1099199.752695681 315804.7987757024), (1099239.361419377 315805.745417768, 1099255.524116411 315817.4331395105), (1099255.524116411 315817.4331395105, 1099255.957843984 315839.6525903188), (1099255.957843984 315839.6525903188, 1099287.812763236 315846.0903911953), (1099287.812763236 315846.0903911953, 1099343.036615 315871.463776431))"
15788.0,17778.0,345048.146,0.223,3450481.46240548,"MULTILINESTRING ((1098853.819093689 313476.3145369047, 1098811.673412345 313266.7349048369), (1098853.819093689 313476.3145369047, 1098889.164506191 313602.5930597216))"
17779.0,21588.0,422116.398,0.001,4221163.977518074,"MULTILINESTRING ((1098760.514389049 313839.5815096473, 1098788.151430171 313745.7999761549), (1098760.514389049 313839.5815096473, 1098714.731644778 313854.8811653453), (1098670.869044938 313837.3131655485, 1098662.05405028 313870.0387693723), (1098670.869044938 313837.3131655485, 1098714.731644778 313854.8811653453), (1098788.151430171 313745.7999761549, 1098798.756796798 313689.027965428), (1098798.756796798 313689.027965428, 1098874.52264523 313731.049896486), (1098874.52264523 313731.049896486, 1098907.8983838 313693.0968611758))"
17403.0,21855.0,66342.331,0.001,663423.3131705372,"MULTILINESTRING ((1099822.433598136 315782.7214856189, 1099856.744131839 315839.5025757953))"
22072.0,19006.0,657587.685,-0.134,6575876.848873127,"MULTILINESTRING ((1104612.302677614 312714.9673388674, 1104730.353117918 312701.2332068208), (1104612.302677614 312714.9673388674, 1104539.496318667 312721.1604327418), (1104840.896999013 312689.8465785493, 1105033.28538414 312662.7884425967), (1104840.896999013 312689.8465785493, 1104730.353117918 312701.2332068208), (1105010.543312505 312586.5474828924, 1104985.046230857 312606.356299167), (1105033.28538414 312662.7884425967, 1105001.909753928 312620.4359060434), (1104985.046230857 312606.356299167, 1105001.909753928 312620.4359060434), (1104539.496318667 312721.1604327418, 1104486.206323667 312720.3157824277))"
19006.0,16511.0,638747.585,-0.135,6387475.849385481,"MULTILINESTRING ((1104066.314299338 312579.7872137687, 1104044.774613402 312559.2305959784), (1104066.314299338 312579.7872137687, 1104052.299494878 312607.1206764081), (1104052.299494878 312607.1206764081, 1104050.392907961 312636.6698008114), (1104050.392907961 312636.6698008114, 1104047.518609524 312669.0436373654), (1104047.518609524 312669.0436373654, 1104039.923742476 312698.2963062956), (1104039.923742476 312698.2963062956, 1104026.607161073 312712.3709788381), (1104026.607161073 312712.3709788381, 1104089.806416233 312703.2942387314), (1104363.158842332 312714.0916964145, 1104453.159746803 312719.0445618295), (1104363.158842332 312714.0916964145, 1104295.22134481 312705.7426378988), (1104295.22134481 312705.7426378988, 1104256.61878554 312699.9131574018), (1104256.61878554 312699.9131574018, 1104184.773290923 312694.812583753), (1104184.773290923 312694.812583753, 1104134.74867272 312698.1527498649), (1104134.74867272 312698.1527498649, 1104089.806416233 312703.2942387314), (1104486.206323667 312720.3157824277, 1104453.159746803 312719.0445618295))"
22113.0,22126.0,133547.009,-0.001,1335470.0880411193,"MULTILINESTRING ((1108500.732510307 312792.6256745227, 1108516.182859529 312806.9963830339), (1108516.182859529 312806.9963830339, 1108513.548167547 312845.7670987185), (1108513.548167547 312845.7670987185, 1108537.494390757 312882.8694651297), (1108537.494390757 312882.8694651297, 1108561.020292085 312900.5474132023))"
22126.0,22148.0,304452.018,-0.002,3044520.1764266994,"MULTILINESTRING ((1108561.020292085 312900.5474132023, 1108553.250778287 312923.6319980427), (1108553.250778287 312923.6319980427, 1108567.133611368 313070.1483549661), (1108581.650361446 313069.091448239, 1108638.80804727 313065.2720309953), (1108581.650361446 313069.091448239, 1108567.133611368 313070.1483549661), (1108638.80804727 313065.2720309953, 1108687.183728614 313102.5656554461))"
22148.0,22174.0,713282.508,-0.002,7132825.080105115,"MULTILINESTRING ((1108687.183728614 313102.5656554461, 1108687.971540719 313167.828700448), (1108641.367976645 313158.7638374542, 1108655.270155898 313210.6432493742), (1108641.367976645 313158.7638374542, 1108687.971540719 313167.828700448), (1108655.270155898 313210.6432493742, 1108629.60773039 313215.821375002), (1108593.20714449 313211.3951842195, 1108510.420665865 313312.138375291), (1108593.20714449 313211.3951842195, 1108629.60773039 313215.821375002), (1108238.701323503 313273.305333387, 1108280.355594638 313293.0452022102), (1108280.355594638 313293.0452022102, 1108316.976765704 313310.2088789974), (1108510.420665865 313312.138375291, 1108469.634268508 313328.068816206), (1108316.976765704 313310.2088789974, 1108309.159851708 313331.1461718219), (1108452.243667559 313316.8579669688, 1108469.634268508 313328.068816206), (1108452.243667559 313316.8579669688, 1108363.036899129 313341.5754936393), (1108309.159851708 313331.1461718219, 1108303.753182308 313344.6882037061), (1108303.753182308 313344.6882037061, 1108325.305688495 313356.6677925671), (1108363.036899129 313341.5754936393, 1108345.281160823 313362.652390599), (1108325.305688495 313356.6677925671, 1108345.281160823 313362.652390599))"
